date,share_price,OECD_CLI_index,CSI_index,gdp_per_capita_residual,gdp_per_capita_rollstd12,PPI_diff1,gdp_per_capita_diff1,gdp_per_capita_diff3,gdp_per_capita_pct_change1,1_year_rate,3_months_rate,6_months_rate,CPI,INDPRO,10_year_rate,unemployment_rate,PPI,gdp_per_capita,CSI_index_trend,OECD_CLI_index_trend,PPI_CPI_diff,3_months_rate_rollmin12,INDPRO_rollstd12,PPI_rollstd12,3_months_rate_diff3,OECD_CLI_index_diff1,CSI_index_rollmin12,OECD_CLI_index_diff3,OECD_CLI_index_residual,share_price_trend,CSI_index_lag6,unemployment_rate_rollstd6,PPI_rollstd6,OECD_CLI_index_rollmax12,CSI_index_rollmax6,INDPRO_diff3,unemployment_rate_diff3,CSI_index_rollmin6,OECD_CLI_index_pct_change1,10_year_rate_residual,CPI_anomaly,unemployment_rate_anomaly,share_price_anomaly,3_months_rate_anomaly,6_months_rate_anomaly,10_year_rate_anomaly,recession_probability,1_month_recession_probability,3_month_recession_probability,6_month_recession_probability
1969-12-01,5.038553,98.8457999015666,,186.70447024306486,127.63759657956284,0.0,0.0,-205.0,0.0,7.614545454545455,7.8172727272727265,7.895909090909091,37.7,38.7116,7.65,3.5,29.4,26076.0,82.08444908762297,98.81625111405356,-8.300000000000004,5.956190476190476,0.38168452942177544,0.5104958967573098,0.7272727272727275,-0.2841791128088005,,-0.7361007619305013,-0.1065589625845007,4.970344379710315,,0.10327955589886409,0.3386246693120293,101.378467526878,,-0.4620999999999995,-0.20000000000000018,,-0.0028667323007057766,0.38241096300013844,0,0,0,0,0,0,44.98,54.5,42.42,38.9
1970-01-01,5.003093,98.5302220469321,,-175.34680638618738,76.11355153501535,0.0,-103.0,-103.0,-0.003949992330111951,7.513333333333334,7.868095238095238,7.776666666666666,37.9,37.9948,7.79,3.9,29.4,25973.0,80.86759652985592,98.60182219591225,-8.5,6.0165,0.3055832856515814,0.5042245771899779,0.869458874458874,-0.3155778546344976,,-0.8437999195471093,-0.23984411982203824,4.873704215617698,,0.10327955589886409,0.268328157300007,101.324244606251,,-1.190400000000004,0.19999999999999973,,-0.003192627860250652,0.4933197620696834,0,0,0,0,0,0,54.5,43.02,44.08,39.68
1970-02-01,4.828743,98.2179728410634,78.1,-135.98645783993925,96.00390617053608,0.0,0.0,-103.0,0.0,7.0505555555555555,7.127777777777778,7.215,38.1,37.9698,7.24,4.2,29.4,25973.0,79.80998553860599,98.41102350073973,-8.700000000000003,6.0165,0.3539848965275468,0.46709936649689926,-0.11339869281045711,-0.31224920586869587,,-0.912006173311994,-0.28944235779597705,4.784993998945225,86.4,0.16329931618554455,0.23166067138529423,101.204208418502,,-0.8460000000000036,0.7000000000000002,,-0.003169070356098147,-0.03383465554877496,0,0,0,0,0,0,43.02,42.42,41.06,55.46
1970-03-01,4.897915,97.9393930066586,,-64.0229984362959,109.99545445154293,0.0,0.0,-103.0,0.0,6.5042857142857144,6.626190476190477,6.579047619047619,38.3,37.9205,7.07,4.4,29.4,25973.0,78.8918768378044,98.24957282404367,-8.899999999999999,6.0165,0.4205279700097605,0.4306443375391469,-1.1910822510822499,-0.2785798344047947,,-0.9064068949079882,-0.3568147045207013,4.708133039808535,,0.2664582518894838,0.13662601021286855,101.028070358153,,-0.7911000000000001,0.9000000000000004,,-0.0028363427420314835,-0.19184895079059228,0,0,0,0,0,0,42.42,44.08,38.9,73.08
1970-04-01,4.705036,97.720738735524,,-172.02127676853706,120.16664565208839,0.3000000000000007,-44.0,-44.0,-0.001694066915643222,6.526363636363637,6.512727272727273,6.6031818181818185,38.5,37.823,7.39,4.6,29.7,25929.0,78.09570844437387,98.12418498911005,-8.8,6.042380952380952,0.4827702803987556,0.3618136134932944,-1.3553679653679653,-0.21865427113461067,,-0.8094833114081013,-0.39491249920308746,4.644838135559367,,0.3723797345005043,0.04082482904665103,100.797413529116,,-0.1717999999999975,0.6999999999999997,,-0.0022325467252971576,0.08646441655977632,0,0,0,0,0,0,44.08,41.06,39.68,80.22
1970-05-01,4.124212,97.5910336311,75.4,-104.75358407046588,131.49982716892404,0.9000000000000021,0.0,-44.0,0.0,7.119523809523809,6.838095238095238,7.02,38.6,37.7789,7.91,4.8,30.6,25929.0,77.40709067502681,98.04227440692647,-8.0,6.042380952380952,0.542021326526019,0.36296339242740067,-0.28968253968254043,-0.12970510442399075,,-0.6269392099633961,-0.39074973299587157,4.597060276953633,79.7,0.46224091842530085,0.12247448713925048,100.51775033672,,-0.19089999999999918,0.5999999999999996,,-0.0013273037648132702,0.41160651950498117,0,0,0,0,0,0,41.06,38.9,55.46,29.22
1970-06-01,4.087809,97.5419666534358,,-46.61899103468386,138.499835904081,0.09999999999999787,0.0,-44.0,0.0,7.068181818181818,6.676363636363636,6.8568181818181815,38.8,37.6567,7.84,4.9,30.7,25929.0,76.8331909760105,98.01056532276364,-8.099999999999998,6.439047619047619,0.5924981295840054,0.4999242366841432,0.050173160173159204,-0.049066977664210754,,-0.39742635322281217,-0.36886309794716965,4.568081471979117,,0.47609522856952174,0.48062459362794635,100.234298670008,,-0.26379999999999626,0.5,,-0.0005027816166973675,0.3852142180367588,0,0,0,0,0,0,38.9,39.68,73.08,0.06
1970-07-01,4.074982,97.5442733702499,,52.61510326559073,141.80981181595328,0.10000000000000142,150.0,150.0,0.005785028346638965,6.619999999999999,6.45,6.512272727272728,38.9,37.7491,7.46,5.0,30.8,26079.0,76.40190780134529,98.03295989082017,-8.099999999999998,6.512727272727273,0.6329134638536446,0.5726070099804625,-0.06272727272727252,0.002306716814103993,,-0.1764653652740975,-0.3705501438099503,4.561387778304388,,0.3777124126457387,0.6186005711820038,99.9829646268178,,-0.07390000000000185,0.40000000000000036,,2.3648455052205364e-05,0.09538945181618619,0,0,0,0,0,0,39.68,55.46,80.22,0.14
1970-08-01,4.186646,97.5892633934335,77.6,85.83190312341685,124.77212562642795,0.0,0.0,150.0,0.0,6.548571428571429,6.410952380952381,6.554285714285713,39.0,37.6818,7.53,5.1,30.8,26079.0,76.13075805621253,98.10901862911251,-8.2,6.45,0.6261646753099496,0.6402532642823594,-0.42714285714285705,0.044990023183601124,,-0.0017702376665056363,-0.40931734932019026,4.579620929835164,78.1,0.30822070014844516,0.6693280212272922,99.7732001929967,,-0.09709999999999752,0.2999999999999998,,0.0004612266986994129,0.25189519078577405,0,0,0,0,0,0,55.46,73.08,29.22,1.06
1970-09-01,4.466088,97.6951186323003,,107.52191116378162,102.01912328164632,0.0,0.0,150.0,0.0,6.39047619047619,6.124761904761905,6.4609523809523814,39.2,37.4221,7.39,5.4,30.8,26079.0,76.02627188189996,98.23371588936735,-8.400000000000002,6.410952380952381,0.5892241696039096,0.6612660034151897,-0.551601731601731,0.10585523886679482,,0.15315197886449994,-0.4608474816119781,4.622607486066699,,0.2607680962081015,0.6186005711820156,99.5819006634971,,-0.23460000000000036,0.5,,0.0010847016893655859,0.23745677759658168,0,0,0,0,0,0,73.08,80.22,0.06,0.46
1970-10-01,4.560902,97.8941348496451,,-243.80747292079104,68.04026214479177,0.0,-369.0,-369.0,-0.014149315541240104,6.229047619047619,5.906666666666667,6.206190476190477,39.4,36.6735,7.33,5.5,30.8,25710.0,76.08180318451086,98.39847818556676,-8.599999999999998,6.124761904761905,0.5425676823440695,0.6680478117529054,-0.543333333333333,0.19901621734480557,,0.3498614793952015,-0.47606541610349495,4.687303025392681,,0.2732520204255853,0.4320493798939215,99.3740219664792,,-1.0756000000000014,0.5,,0.002037115263597178,0.36414097666561673,0,0,0,0,0,0,80.22,29.22,0.14,0.08
1970-11-01,4.539128,98.2243759070509,72.4,-235.00990150307553,108.08929389422018,0.0,0.0,-369.0,0.0,5.394444444444444,5.282222222222222,5.415555555555556,39.6,36.4514,6.84,5.9,30.8,25710.0,76.2657932691183,98.59304042822667,-8.8,5.906666666666667,0.5530317153489522,0.6862281624278138,-1.1287301587301588,0.3302410574058001,,0.6351125136174005,-0.39724178106438046,4.770110242556553,75.4,0.27868739954770894,0.08366600265376509,99.1299790143754,,-1.230400000000003,0.8000000000000007,,0.0033734509009453184,0.06857866363373244,0,0,0,0,0,0,29.22,0.06,1.06,0.06
1970-12-01,4.852874,98.6771840498611,,-228.73434719971192,129.257407032378,0.0,0.0,-369.0,0.0,4.844090909090909,4.865454545454546,4.89,39.8,37.2885,6.39,6.1,30.8,25710.0,76.53915736248769,98.80731016484262,-8.999999999999996,5.282222222222222,0.5970218365632304,0.6753225940693566,-1.2593073593073587,0.45280814281019843,,0.9820654175608041,-0.21580104781088494,4.866038890980954,,0.37416573867739084,0.040824829047130716,98.8457999015666,,-0.13360000000000127,0.6999999999999993,,0.004609936572553819,-0.30510137333923204,0,0,0,0,0,0,0.06,0.14,0.46,0.18
1971-01-01,5.07919,99.1699088247922,,106.3947161341348,140.36389395881088,0.0,618.0,618.0,0.024037339556592707,4.3950000000000005,4.4350000000000005,4.468999999999999,39.9,37.5753,6.24,5.9,30.8,26328.0,76.8769960101794,99.03253262548488,-9.099999999999998,4.865454545454546,0.5012330416537437,0.6414944672521394,-1.4716666666666667,0.492724774931105,,1.2757739751471036,0.005986707738259156,4.968334301627181,,0.43358966777357266,2.471860883074148e-07,98.6771840498611,,0.9018000000000015,0.40000000000000036,,0.0049932999170521075,-0.3278295927252062,0,0,0,0,0,0,0.14,1.06,0.08,0.52
1971-02-01,5.29002,99.6099627248387,78.1,90.69022771253367,182.88661829538492,0.5,0.0,618.0,0.0,3.836111111111111,3.6950000000000003,3.777222222222222,39.9,37.5037,6.11,5.9,31.3,26328.0,77.26336276545254,99.26219558191585,-8.599999999999998,4.4350000000000005,0.4803815752907261,0.5807518637703005,-1.5872222222222216,0.44005390004649314,,1.3855868177877966,0.23880095617640507,5.067674492580445,77.6,0.37815340802377645,2.471860883074148e-07,99.1699088247922,,1.0523000000000025,0.0,,0.004437373244175813,-0.28516397131816795,0,0,0,0,0,0,1.06,0.46,0.06,0.24
1971-03-01,5.436094,99.9388769456141,,90.60467996158332,212.79929012756074,0.0,0.0,618.0,0.0,3.6030434782608696,3.3773913043478263,3.5008695652173913,40.0,37.4631,5.7,6.0,31.3,26328.0,77.69993747431894,99.49213344883572,-8.7,3.6950000000000003,0.4571550724068225,0.5247654598758688,-1.4880632411067198,0.32891422077540255,,1.2616928957530007,0.36159224623801833,5.155862805439683,,0.2714160398109569,0.20412414523208697,99.6099627248387,,0.1745999999999981,-0.09999999999999964,,0.00330202132174251,-0.5752912996735535,0,0,0,0,0,0,0.46,0.08,0.18,0.02
1971-04-01,5.625946,100.153049190451,,-2.261223982201045,234.96827638874132,0.3999999999999986,66.0,66.0,0.0025068368277119113,4.090476190476191,3.8614285714285717,4.028095238095238,40.1,37.6735,5.83,5.9,31.7,26394.0,78.19568464253183,99.7197894025671,-8.400000000000002,3.3773913043478263,0.43377373753929077,0.3984819679581698,-0.5735714285714288,0.21417224483690234,,0.983140365658798,0.39054188956451696,5.230885220071441,,0.20412414523192154,0.258198889747288,99.9388769456141,,0.09819999999999851,0.0,,0.002143032335188755,-0.4215503561995311,0,0,0,0,0,0,0.08,0.06,0.52,0.04
1971-05-01,5.545519,100.263298211155,80.2,-11.396353585900215,257.39821465793955,0.9000000000000021,0.0,66.0,0.0,4.643,4.143,4.3549999999999995,40.3,37.8646,6.39,5.9,32.6,26394.0,78.77160194775806,99.94331145357046,-7.699999999999996,3.3773913043478263,0.4232366821187969,0.3228659539845508,0.4479999999999995,0.11024902070400344,,0.6533354863163083,0.32984889325190636,5.294377658835798,72.4,0.08366600265338187,0.3763863263546319,100.153049190451,,0.3609000000000009,0.0,,0.0011008054332359851,0.016307481994323858,0,0,0,0,0,0,0.06,0.18,0.24,0.0
1971-06-01,5.452541,100.302276571295,,-24.147692847793223,272.0688415556937,0.10000000000000142,0.0,66.0,0.0,5.329090909090909,4.753636363636364,4.967272727272728,40.5,38.0234,6.52,5.9,32.7,26394.0,79.48352274489234,100.1611368788387,-7.799999999999997,3.3773913043478263,0.43068849417551147,0.5624621199365879,1.3762450592885376,0.038978360139992674,,0.36339962568089845,0.20136267348739523,5.34902081120419,,0.08366600265338187,0.6735478206235568,100.263298211155,,0.5603000000000051,-0.09999999999999964,,0.00038876000326570903,0.2097051311878415,0,0,0,0,0,0,0.18,0.52,0.02,0.0
1971-07-01,5.42943,100.311446186822,,13.34205365579328,280.2015913912396,0.19999999999999574,135.0,135.0,0.005114798817913213,5.741904761904761,5.400476190476191,5.630952380952381,40.6,37.9131,6.73,6.0,32.9,26529.0,80.35589340473933,100.37216503742015,-7.700000000000003,3.3773913043478263,0.46117638905108516,0.7101002916788186,1.539047619047619,0.009169615527000019,,0.15839699637099613,0.03627847941328355,5.396901739018821,,0.04082482904633515,0.765941686205126,100.302276571295,,0.23960000000000292,0.09999999999999964,,9.141981458893333e-05,0.43792646489769194,0,0,0,0,0,0,0.52,0.24,0.04,0.0
1971-08-01,5.321332,100.335356246004,82.1,-2.8192822292221535,302.32316393975776,2.1000000000000014,0.0,135.0,0.0,5.52,4.9354545454545455,5.222727272727273,40.7,37.693,6.58,6.1,35.0,26529.0,81.35855120619702,100.57639517730702,-5.700000000000003,3.3773913043478263,0.473199914188384,0.8328028614627344,0.7924545454545457,0.02391005918200051,,0.0720580348489932,-0.12868709176292725,5.439066571530953,78.1,0.05163977794939131,0.7332575718441375,100.311446186822,,-0.17160000000000508,0.1999999999999993,,0.00023835823418871804,0.2620165402712482,0,0,0,0,0,0,0.24,0.02,0.0,0.06
1971-09-01,5.441507,100.420055764368,,-23.075357150613854,318.14694289388706,0.0,0.0,135.0,0.0,5.190952380952381,4.690952380952381,4.973333333333334,40.8,38.3056,6.14,6.0,35.0,26529.0,82.41086522516888,100.775481820869,-5.799999999999997,3.3773913043478263,0.47368544606964313,1.2936617046432604,-0.0626839826839829,0.08469951836400469,,0.11777919307300522,-0.25218929721357597,5.476655249424634,,0.08164965809274612,1.2884098726725552,100.335356246004,,0.282199999999996,0.09999999999999964,,0.0008441642261809434,-0.14560006967096406,0,0,0,0,0,0,0.02,0.04,0.0,0.0
1971-10-01,5.324319,100.59936976527,,-82.31893912114538,328.5840490235719,0.0,-19.0,-19.0,-0.0007161973689170376,4.750526315789474,4.4605263157894735,4.597894736842105,40.9,38.5924,5.93,5.8,35.0,26510.0,83.43617786180867,100.97267973626285,-5.899999999999999,3.3773913043478263,0.5319775698022778,1.5447614310267357,-0.9399498746867172,0.17931400090199645,,0.28792357844800165,-0.30122172229989985,5.511696234602537,,0.08164965809274612,1.3673575489486252,100.420055764368,,0.6792999999999978,-0.20000000000000018,,0.001785639328091504,-0.2480712053921561,0,0,0,0,0,0,0.04,0.0,0.0,0.02
1971-11-01,5.067212,100.887089151355,82.0,-117.75202120407994,290.1267617418005,0.0,0.0,-19.0,0.0,4.4865,4.217499999999999,4.38,41.0,38.7561,5.81,6.0,35.0,26510.0,84.39784267151488,101.1722059799419,-6.0,3.3773913043478263,0.5376111713079914,1.6827781862866844,-0.7179545454545462,0.28771938608500136,,0.5517329053510025,-0.26102865598134883,5.546343206202916,80.2,0.10488088481699485,1.2452576707921965,100.59936976527,,1.0631000000000057,-0.09999999999999964,,0.0028600515764296564,-0.24928544138942677,0,0,0,0,0,0,0.0,0.0,0.06,0.02
1971-12-01,5.422477,101.264342474037,,-160.30462200799957,225.12802754848673,0.0,0.0,-19.0,0.0,4.3945454545454545,4.009545454545454,4.234545454545454,41.1,39.2035,5.93,6.0,35.0,26510.0,85.31981269738823,101.3782703863683,-6.100000000000001,3.3773913043478263,0.45856689897257125,1.7349133241819632,-0.6814069264069271,0.3772533226819945,,0.8442867096689923,-0.1496041453896595,5.5836597923423295,,0.1032795558988437,1.1378341999899726,100.887089151355,,0.8978999999999999,0.0,,0.0037393617543670654,-0.11682360604702602,0,0,0,0,0,0,0.0,0.0,0.0,0.04
1972-01-01,5.663243,101.659434068447,,-38.08488922187826,86.57222418299878,0.0,422.0,422.0,0.01591852131271221,3.8157142857142854,3.384285714285714,3.6633333333333336,41.2,40.1408,5.95,5.8,35.0,26932.0,86.23019871670469,101.59382117870233,-6.200000000000003,3.3773913043478263,0.5543086146067455,1.7090445673923158,-1.0762406015037596,0.39509159441000463,,1.0600643031770005,-0.028968482402845552,5.6256652106687755,,0.09831920802499555,0.857321409974211,101.264342474037,,1.5484000000000009,0.0,,0.003901586528459511,-0.08387260863755142,0,0,0,0,0,0,0.0,0.06,0.02,0.02
1972-02-01,5.787961,102.012189225868,92.8,-101.39004555758584,159.90307196621356,0.0,0.0,422.0,0.0,4.0575,3.197,3.633,41.4,40.5459,6.08,5.7,35.0,26932.0,87.149306237908,101.819553501249,-6.399999999999999,3.3773913043478263,0.7972362742435023,1.6013961711486444,-1.0204999999999993,0.35275515742100083,,1.125100074513,0.07350064299814107,5.673179056809838,82.1,0.12247448713914169,4.269332211140984e-07,101.659434068447,,1.7897999999999996,-0.2999999999999998,,0.0034699697146012287,0.1243932892338604,0,0,0,0,0,0,0.06,0.0,0.02,0.02
1972-03-01,5.938244,102.288152927451,,-163.2670189853452,195.23247603039192,0.10000000000000142,0.0,422.0,0.0,4.429545454545455,3.7295454545454545,4.124090909090909,41.4,40.8263,6.07,5.8,35.1,26932.0,88.07627843846389,102.05316367707971,-6.299999999999997,3.197,0.9939385904144701,1.4823200488668287,-0.27999999999999936,0.2759637015829952,,1.0238104534140007,0.1135286820247785,5.727240910460714,,0.13291601358249755,4.269332211140984e-07,102.012189225868,,1.6228000000000051,-0.20000000000000018,,0.002705203208334117,0.12262006614082299,0,0,0,0,0,0,0.0,0.02,0.04,0.02
1972-04-01,6.006318,102.491359137752,,141.53574755812588,212.44983365060043,0.10000000000000142,546.0,546.0,0.020273280855487963,4.6455,3.7055,4.2255,41.5,41.2348,6.19,5.7,35.2,27478.0,88.9743229747916,102.28908165379792,-6.299999999999997,3.197,1.1346956752603243,1.2801515061849897,0.3212142857142859,0.20320621030100483,,0.8319250693050009,0.10970092937100162,5.7884861505932825,,0.122474487139143,0.04082482904862592,102.288152927451,,1.0940000000000012,-0.09999999999999964,,0.001986605530409191,0.13609923075598118,0,0,0,0,0,0,0.02,0.02,0.02,0.02
1972-05-01,5.924429,102.647239486343,88.6,63.62679124935312,322.7693965253147,0.0,0.0,546.0,0.0,4.455454545454545,3.6877272727272725,4.12,41.6,41.2405,6.13,5.7,35.2,27478.0,89.77630552175323,102.51898164412314,-6.399999999999999,3.197,1.2721457321641871,1.0439943689618492,0.49072727272727246,0.15588034859099764,,0.6350502604749977,0.08767688170344456,5.854835842151739,82.0,0.13662601021278056,0.08366600265450916,102.491359137752,,0.6945999999999941,0.0,,0.0015209121032484507,-0.13302090579971093,0,0,0,0,0,0,0.02,0.04,0.02,0.02
1972-06-01,5.929423,102.785062462355,,-22.736943310541392,381.34152155329923,0.0,0.0,546.0,0.0,4.713181818181818,3.9136363636363636,4.350909090909091,41.7,41.3497,6.11,5.7,35.2,27478.0,90.37359806789813,102.73302040920699,-6.5,3.197,1.347194078952078,0.8802117513828858,0.18409090909090908,0.13782297601200355,,0.496909534904006,0.07183991190824202,5.920071270182834,,0.11690451944498548,0.09831920802596263,102.647239486343,,0.5233999999999952,-0.09999999999999964,,0.0013426856552760658,-0.17142657737237776,0,0,0,0,0,0,0.04,0.02,0.02,0.02
1972-07-01,5.8638,102.941369574365,,-0.7663500102607941,410.92426309476537,0.09999999999999432,188.0,188.0,0.006841837106048576,4.9045000000000005,3.9829999999999997,4.497999999999999,41.8,41.3035,6.11,5.6,35.3,27666.0,90.67550707062864,102.92141748023262,-6.5,3.197,1.3859189097741538,0.6307763374434561,0.27749999999999986,0.1563071120099977,,0.4500104366129989,0.0943210828149148,5.975932939032931,,0.051639777949398495,0.09831920802596986,102.785062462355,,0.06869999999999976,-0.10000000000000053,,0.001520718169211177,-0.26086050597820876,0,0,0,0,0,0,0.02,0.02,0.02,0.02
1972-08-01,6.047339,103.139918524132,95.2,-95.62711980870517,455.7385614182857,0.0,0.0,188.0,0.0,4.903043478260869,4.018260869565218,4.546956521739131,41.9,41.879,6.21,5.6,35.3,27666.0,90.64305625050076,103.075860302411,-6.600000000000001,3.197,1.3445804510396704,0.11146408580357252,0.33053359683794525,0.19854894976700166,,0.4926790377890029,0.17689627897874516,6.015012378584278,92.8,0.06324555320334145,0.10327955589977689,102.941369574365,,0.6385000000000005,-0.10000000000000053,,0.0019287576082185343,-0.27549520835259944,0,0,0,0,0,0,0.02,0.02,0.02,0.04
1972-09-01,5.94715,103.359377252057,,-189.44276043407808,476.3917648703976,0.0,0.0,188.0,0.0,5.4375,4.6605,5.1265,42.1,42.2132,6.55,5.5,35.3,27666.0,90.2719597283942,103.19031386206707,-6.800000000000004,3.197,1.2504065902070296,0.12401124093633883,0.7468636363636363,0.21945872792500154,,0.5743147897020009,0.29687490289987295,6.034007885264506,,0.07527726527088671,0.07527726527216719,103.139918524132,,0.8635000000000019,-0.20000000000000018,,0.002127776820704419,0.06116652823684632,0,0,0,0,0,0,0.02,0.02,0.02,0.52
1972-10-01,5.941314,103.564747553828,,80.16513225814924,476.03905492947393,0.0,389.0,389.0,0.014060579773006676,5.39,4.739,5.1335,42.2,42.7494,6.48,5.6,35.3,28055.0,89.59766810593148,103.26109978849496,-6.900000000000006,3.197,1.1967173733769552,0.13026778945494913,0.7560000000000002,0.2053703017709978,,0.623377979463001,0.41916764153410213,6.034038343293127,,0.08164965809275458,0.054772255752255576,103.359377252057,,1.4459000000000017,0.0,,0.0019869537455723396,0.07614243133984466,0,0,0,0,0,0,0.02,0.02,0.02,0.56
1972-11-01,6.237797,103.728524881816,90.7,-1.7306440375687089,496.7225538009171,0.0,0.0,389.0,0.0,5.2,4.7795000000000005,5.088,42.4,43.2548,6.28,5.3,35.3,28055.0,88.6918229278015,103.28650280018974,-7.100000000000001,3.197,1.1616402936116723,0.13113721705431616,0.7612391304347828,0.16377732798800082,,0.5886063576840002,0.5184010687752476,6.0186639840271186,88.6,0.07527726527088913,0.051639777951282315,103.564747553828,,1.3758000000000052,-0.2999999999999998,,0.001581400349601303,-0.040284004273092755,0,0,0,0,0,0,0.02,0.02,0.04,0.08
1972-12-01,6.363502,103.814885890635,,-72.94441763812938,480.2982028243683,0.0,0.0,389.0,0.0,5.2765,5.07,5.2975,42.5,43.7367,6.36,5.2,35.3,28055.0,87.60662201910252,103.26634247655463,-7.200000000000003,3.197,1.1128936414916253,0.1267304464617184,0.4095000000000004,0.08636100881899722,,0.45550863857799584,0.5619878057599834,5.99264001609531,,0.13784048752089298,0.04082482904873515,103.728524881816,,1.5234999999999985,-0.2999999999999998,,0.0008325675981355474,0.006989869582357144,0,0,0,0,0,0,0.02,0.02,0.52,0.16
1973-01-01,6.37602,103.799621155891,,276.43384335450537,422.459922789826,1.0,632.0,632.0,0.022527178756015065,5.580454545454545,5.407727272727272,5.623181818181818,42.7,44.0529,6.46,4.9,36.3,28687.0,86.33763906974366,103.20166799790793,-6.400000000000006,3.197,1.0952632948981949,0.11645001528718617,0.6687272727272724,-0.015264734743993813,,0.23487360206300423,0.5388625029068947,5.960932547278998,,0.1751190071541763,4.38740493272988e-07,103.814885890635,,1.3034999999999997,-0.6999999999999993,,-0.00014703801495363766,0.0074047825249694554,0,0,0,0,0,0,0.02,0.04,0.56,0.12
1973-02-01,6.092156,103.672398506283,81.9,218.0593974999647,493.4037623764294,0.0,0.0,632.0,0.0,5.929444444444445,5.599444444444445,5.825555555555556,43.0,44.6827,6.64,5.0,36.3,28687.0,84.87913919063999,103.09461269490832,-6.700000000000003,3.197,1.1668385672599129,0.32427074359444114,0.8199444444444444,-0.1272226496080009,,-0.056126375532997486,0.45871869217181427,5.926926192738118,95.2,0.27386127875257976,0.408248290464104,103.814885890635,,1.427899999999994,-0.2999999999999998,,-0.0012256562036669916,0.17851421220693364,0,0,0,0,0,0,0.04,0.52,0.08,0.28
1973-03-01,5.956482,103.430640047907,,172.90957618606626,511.62008720954384,0.10000000000000142,0.0,632.0,0.0,6.530454545454545,6.093636363636364,6.514545454545455,43.4,44.7045,6.71,4.9,36.4,28687.0,83.28162265362482,102.94817241553373,-7.0,3.6877272727272725,1.292158079590575,0.41368631067046097,1.0236363636363635,-0.24175845837599752,,-0.3842458427279922,0.3361499954337148,5.889304385495223,,0.2738612787525805,0.5163977794945168,103.814885890635,,0.967800000000004,-0.2999999999999998,,-0.0023319462254106638,0.18161035895956612,0,0,0,0,0,0,0.52,0.56,0.16,0.14
1973-04-01,5.809699,103.092337351578,,193.65282131880667,483.11065926021627,0.10000000000000142,248.0,248.0,0.008645030850210844,6.513,6.263,6.524500000000001,43.7,44.6387,6.67,5.0,36.5,28935.0,81.65453603544293,102.76605552452806,-7.200000000000003,3.6877272727272725,1.352638393832352,0.4849242365063698,0.8552727272727276,-0.3383026963290092,,-0.7072838043130076,0.192982840988563,5.84370101903618,,0.2738612787525812,0.5671566509059679,103.814885890635,,0.585799999999999,0.09999999999999964,,-0.003270817005215365,-0.03164840986109141,0,0,0,0,0,0,0.56,0.08,0.12,0.22
1973-05-01,5.619145,102.696092834775,77.0,171.73004454563124,528.7412940754037,0.29999999999999716,0.0,248.0,0.0,6.630909090909091,6.358181818181818,6.617727272727273,43.9,44.9429,6.85,4.9,36.8,28935.0,80.0964213604977,102.55274394574248,-7.100000000000001,3.6877272727272725,1.3741501333881099,0.5451577475343604,0.7587373737373735,-0.39624451680299444,,-0.9763056715080012,0.05634675976338599,5.786575605004046,90.7,0.16431676725154845,0.5600595206465837,103.814885890635,,0.26020000000000465,-0.09999999999999964,,-0.0038435884468471793,-0.056432498605154535,0,0,0,0,0,0,0.08,0.16,0.28,2.14
1973-06-01,5.460078,102.289628851053,,166.5329766343093,541.8250863907521,0.0,0.0,248.0,0.0,7.051904761904762,7.185238095238095,7.229047619047619,44.2,45.0035,6.9,4.9,36.8,28935.0,78.61197825273824,102.31343919573794,-7.400000000000006,3.9136363636363636,1.3627458439309754,0.6180982563842244,1.091601731601731,-0.40646398372200565,,-1.1410111968540093,-0.0462110724270417,5.717118099798044,,0.11690451944500038,0.5085928299405021,103.814885890635,,0.2989999999999995,0.0,,-0.003957930360368733,-0.012022881971222255,0,0,0,0,0,0,0.16,0.12,0.14,32.78
1973-07-01,5.558031,101.911374670045,,-112.83763320983417,524.8019756406037,0.0,-224.0,-224.0,-0.007741489545533109,7.973333333333334,8.00952380952381,8.12095238095238,44.2,45.1636,7.13,4.8,36.8,28711.0,77.16169859377412,102.05366611303393,-7.400000000000006,3.9829999999999997,1.2957828268047222,0.6542981435139645,1.7465238095238096,-0.37825418100798913,,-1.1809626815329892,-0.09745699607215386,5.637818626558431,,0.05163977794943225,0.23166067138575044,103.814885890635,,0.5249000000000024,-0.20000000000000018,,-0.0036978742151736466,0.10008349010892736,0,0,0,0,0,0,0.12,0.28,0.22,36.98
1973-08-01,5.47903,101.584201400923,72.0,-82.10967582879675,489.0467226856865,0.0,0.0,-224.0,0.0,8.320869565217391,8.673478260869565,8.647826086956522,45.0,45.1019,7.4,4.8,36.8,28711.0,75.73662331678827,101.77862749138242,-8.200000000000003,4.018260869565218,1.145084176705807,0.6705944897601871,2.315296442687747,-0.3271732691219995,,-1.1118914338519943,-0.0915648079656819,5.553704076675346,81.9,0.07527726527090874,0.22803508502033804,103.814885890635,,0.15899999999999892,-0.10000000000000053,,-0.003210370482993441,0.2334911234570285,0,0,0,0,0,0,0.28,0.14,2.14,33.28
