date,unemployment_rate,CPI,INDPRO,gdp_per_capita,1_year_rate,3_months_rate,6_months_rate,10_year_rate,share_price,unemployment_rate,PPI,OECD_CLI_index,CSI_index,Quarter_Number,Month_Number,gdp_per_capita,anomaly_INDPRO,anomaly_CPI,anomaly_unemployment_rate,anomaly_PPI,anomaly_share_price,anomaly_1_year_rate,anomaly_3_months_rate,anomaly_6_months_rate,anomaly_10_year_rate,1_year_rate_acf1_diff1,1_year_rate_sumsq_acf_diff1,1_year_rate_acf1_diff2,1_year_rate_sumsq_acf_diff2,3_months_rate_acf1_diff1,3_months_rate_sumsq_acf_diff1,3_months_rate_acf1_diff2,3_months_rate_sumsq_acf_diff2,6_months_rate_acf1_diff1,6_months_rate_sumsq_acf_diff1,6_months_rate_acf1_diff2,6_months_rate_sumsq_acf_diff2,CPI_acf1_diff1,CPI_sumsq_acf_diff1,CPI_acf1_diff2,CPI_sumsq_acf_diff2,INDPRO_acf1_diff1,INDPRO_sumsq_acf_diff1,INDPRO_acf1_diff2,INDPRO_sumsq_acf_diff2,10_year_rate_acf1_diff1,10_year_rate_sumsq_acf_diff1,10_year_rate_acf1_diff2,10_year_rate_sumsq_acf_diff2,share_price_acf1_diff1,share_price_sumsq_acf_diff1,share_price_acf1_diff2,share_price_sumsq_acf_diff2,unemployment_rate_acf1_diff1,unemployment_rate_sumsq_acf_diff1,unemployment_rate_acf1_diff2,unemployment_rate_sumsq_acf_diff2,PPI_acf1_diff1,PPI_sumsq_acf_diff1,PPI_acf1_diff2,PPI_sumsq_acf_diff2,OECD_CLI_index_acf1_diff1,OECD_CLI_index_sumsq_acf_diff1,OECD_CLI_index_acf1_diff2,OECD_CLI_index_sumsq_acf_diff2,CSI_index_acf1_diff1,CSI_index_sumsq_acf_diff1,CSI_index_acf1_diff2,CSI_index_sumsq_acf_diff2,gdp_per_capita_acf1_diff1,gdp_per_capita_sumsq_acf_diff1,gdp_per_capita_acf1_diff2,gdp_per_capita_sumsq_acf_diff2,seasonally_adjusted_INDPRO,seasonally_adjusted_CPI,seasonally_adjusted_unemployment_rate,seasonally_adjusted_PPI,1_year_rate_acf1_original,1_year_rate_sumsq_acf_original,1_year_rate_acf1_diff1,1_year_rate_sumsq_acf_diff1,1_year_rate_acf1_diff2,1_year_rate_sumsq_acf_diff2,1_year_rate_acf_seasonal,3_months_rate_acf1_original,3_months_rate_sumsq_acf_original,3_months_rate_acf1_diff1,3_months_rate_sumsq_acf_diff1,3_months_rate_acf1_diff2,3_months_rate_sumsq_acf_diff2,3_months_rate_acf_seasonal,6_months_rate_acf1_original,6_months_rate_sumsq_acf_original,6_months_rate_acf1_diff1,6_months_rate_sumsq_acf_diff1,6_months_rate_acf1_diff2,6_months_rate_sumsq_acf_diff2,6_months_rate_acf_seasonal,CPI_acf1_original,CPI_sumsq_acf_original,CPI_acf1_diff1,CPI_sumsq_acf_diff1,CPI_acf1_diff2,CPI_sumsq_acf_diff2,CPI_acf_seasonal,INDPRO_acf1_original,INDPRO_sumsq_acf_original,INDPRO_acf1_diff1,INDPRO_sumsq_acf_diff1,INDPRO_acf1_diff2,INDPRO_sumsq_acf_diff2,INDPRO_acf_seasonal,10_year_rate_acf1_original,10_year_rate_sumsq_acf_original,10_year_rate_acf1_diff1,10_year_rate_sumsq_acf_diff1,10_year_rate_acf1_diff2,10_year_rate_sumsq_acf_diff2,10_year_rate_acf_seasonal
1968-10-01,3.4,35.3,37.3546,25813.0,5.328260869565217,5.351304347826087,5.410434782608696,5.58,1.94059516329599,3.4,28.0,101.253891611791,92.4,4,10,25813.0,0,0,0,0,0,0,0,0,0,0.3515023565724831,0.4443737048348423,-0.1242942519981181,0.3656984188066684,0.3582868183733493,0.3058463305139092,-0.2772476352499959,0.3010630118337304,0.2766294863918681,0.3883093915954606,-0.2670602528202786,0.4234617406957358,-0.0721374045801423,0.0972240836781035,-0.5098684210526377,0.5336690748841153,-0.1876449309406617,0.3029373432906919,-0.577655079319358,0.7317532800684281,0.1749837306986915,0.2735880003395299,-0.2784995490420879,0.3582608118047822,0.0658601787647933,0.3572093399746394,-0.2522232004380284,0.3630358401364005,0.0068965517241382,1.0037455410225924,-0.2391304347826082,1.0897920604914937,0.0976190476190498,0.1704648526077123,-0.4999999999999953,0.6855555555555568,0.8677049919975506,2.156477783833692,0.7779698311707396,1.761999648124445,-0.0024219616732247,0.2594568754436032,-0.3596114030896641,0.5079852006200707,0.7006093680051573,1.5652464576130638,-0.0014649861801141,0.033009096914745,37.5964190078467,35.31520277525296,3.2312289381756694,27.94554790170957,0.8699362898442924,1.5110410998350825,0.3515023565724831,0.4443737048348423,-0.1242942519981181,0.3656984188066684,,0.8947805464178666,2.1202029791100303,0.3582868183733493,0.3058463305139092,-0.2772476352499959,0.3010630118337304,,0.8722011661344445,1.6443585519802577,0.2766294863918681,0.3883093915954606,-0.2670602528202786,0.4234617406957358,,0.8593978510985439,1.9601882871385168,-0.0721374045801423,0.0972240836781035,-0.5098684210526377,0.5336690748841153,,0.8879555808003886,2.3117630207775672,-0.1876449309406617,0.3029373432906919,-0.577655079319358,0.7317532800684281,,0.8411631362365712,1.6450739638173737,0.1749837306986915,0.2735880003395299,-0.2784995490420879,0.3582608118047822,
1968-11-01,3.4,35.4,37.8378,25929.33333333333,5.511666666666667,5.451666666666666,5.595,5.7,1.9638772803486129,3.4,28.0,101.352918948343,91.7,4,11,25929.33333333333,0,0,0,0,0,0,0,0,0,0.3555842038277167,0.4542340760848029,-0.1237834851890293,0.3602995854575941,0.3624084085509892,0.3167538098106339,-0.2771072543072627,0.3151760832374105,0.2823224887628474,0.3870465609230692,-0.2670324428314658,0.4232238619382043,-0.0900621118012298,0.0909397785579229,-0.5445945945945982,0.4859954756190293,-0.1901378335485032,0.2640196177533109,-0.553664239955963,0.6818625286821407,0.184090002715269,0.2724328763065558,-0.2796939163356428,0.3580343531462803,0.0761655991188884,0.3237047572857955,-0.2502650715663934,0.3872356670391818,0.0086846213895397,1.0248443785379424,-0.2391304347826082,1.0897920604914932,0.1066078116639936,0.1694002581043389,-0.4999999999999953,0.6855555555555568,0.8616605574487606,2.071901041413461,0.7257709792824814,1.4590774743602013,-0.0032909227540099,0.2788586342613458,-0.3582930370382125,0.4988289427568255,0.6166700153448859,1.1789635016998217,-0.0059753503498072,0.1143742564576132,37.65715352690943,35.388187566571986,3.338714898666826,28.03974419610353,0.861208131751324,1.452195951812855,0.3555842038277167,0.4542340760848029,-0.1237834851890293,0.3602995854575941,,0.8942109749962904,2.1047384280045254,0.3624084085509892,0.3167538098106339,-0.2771072543072627,0.3151760832374105,,0.8638481355954492,1.597394390204688,0.2823224887628474,0.3870465609230692,-0.2670324428314658,0.4232238619382043,,0.8707172472203347,2.0603627133366738,-0.0900621118012298,0.0909397785579229,-0.5445945945945982,0.4859954756190293,,0.8690031783071887,2.268574701386361,-0.1901378335485032,0.2640196177533109,-0.553664239955963,0.6818625286821407,,0.8324264142760017,1.5558772761430255,0.184090002715269,0.2724328763065558,-0.2796939163356428,0.3580343531462803,
1968-12-01,3.4,35.6,37.9573,26045.666666666668,5.972857142857142,5.956190476190476,6.055714285714286,6.03,1.98183535695904,3.4,28.0,101.372923392385,91.7,4,12,26045.666666666668,0,0,0,0,0,0,0,0,0,0.3493964241112443,0.4163542349425074,-0.1175588152384833,0.351332286777422,0.3231270760641525,0.2691760746000048,-0.2728936078738758,0.2332406287447925,0.2837699246479247,0.3603269872525965,-0.2588786730000846,0.4261525223088933,-0.1045454545454422,0.1047443181818185,-0.5799671592775054,0.4865875846969765,-0.197121212567105,0.263385987517759,-0.5807106273146553,0.6635770442736092,0.1913339151339506,0.2323923066378762,-0.266083521444697,0.3621680675761389,0.078883228756556,0.3107495659273176,-0.2490298856371124,0.3801825551025278,0.0102982954545457,0.979827880859375,-0.2391304347826083,1.0897920604914937,0.1146034816247605,0.2002191448207777,-0.4999999999999953,0.6855555555555568,0.8399388959440308,1.7491319160474883,0.7250140127386787,1.371882227652018,-0.0043434926297014,0.2788280332752763,-0.3606984829329962,0.5167495059882752,0.6316635144457328,1.075910577101349,-0.0240634960266072,0.1134156640411618,37.84606995365336,35.57757843044992,3.392848906921676,28.119114991230514,0.8222650586198927,1.2581747079488017,0.3493964241112443,0.4163542349425074,-0.1175588152384833,0.351332286777422,,0.8513902345950902,1.8867022671115756,0.3231270760641525,0.2691760746000048,-0.2728936078738758,0.2332406287447925,,0.8269061575314031,1.4191873480458226,0.2837699246479247,0.3603269872525965,-0.2588786730000846,0.4261525223088933,,0.8714081430293821,2.145164441642031,-0.1045454545454422,0.1047443181818185,-0.5799671592775054,0.4865875846969765,,0.8793347766340365,2.2969328189485294,-0.197121212567105,0.263385987517759,-0.5807106273146553,0.6635770442736092,,0.7926504236143769,1.3031905718983696,0.1913339151339506,0.2323923066378762,-0.266083521444697,0.3621680675761389,
1969-01-01,3.4,35.7,38.1869,26162.0,6.069090909090909,6.140000000000001,6.282272727272727,6.04,1.9300399470485872,3.4,28.0,101.31872133176,98.2,1,1,26162.0,0,0,0,0,0,0,0,0,0,0.3570655516618499,0.4219564859735611,-0.1617874982175269,0.3197892917022867,0.3562826708182356,0.2969835126442243,-0.3306850999751107,0.2180865453687551,0.316015032199203,0.3846268485846932,-0.2819312533018725,0.4033717622866062,-0.1231884057970891,0.116107194295486,-0.6050013815971295,0.5219327493950789,-0.1988254691099444,0.2628949381666799,-0.5910139399448568,0.6694425580006012,0.1626801355680273,0.2430545167279584,-0.3116581884366507,0.5196751375349696,0.0519395629254125,0.3036112426798597,-0.2162158822661028,0.2778290193831631,0.0117618429591177,0.9617524022173928,-0.2391304347826082,1.0897920604914937,0.1217610891523958,0.2028978515559855,-0.4999999999999953,0.6855555555555567,0.8199618324137942,1.3887044373655535,0.7480997025621593,1.4706272176794633,0.0037791262932743,0.1602072834349582,-0.2467937298064463,0.2644505193233007,0.6441401863015335,1.1171649855470716,-0.022898335061256,0.1127387336296192,38.05602458014609,35.69678870036631,3.4675819980092,28.14196484323481,0.8318582045972883,1.1975674562354155,0.3570655516618499,0.4219564859735611,-0.1617874982175269,0.3197892917022867,,0.8566542727733617,1.7782094495143934,0.3562826708182356,0.2969835126442243,-0.3306850999751107,0.2180865453687551,,0.8275945112161985,1.3300325078741415,0.316015032199203,0.3846268485846932,-0.2819312533018725,0.4033717622866062,,0.8812572759022118,2.261033960760609,-0.1231884057970891,0.116107194295486,-0.6050013815971295,0.5219327493950789,,0.8819459482955722,2.3378748492889243,-0.1988254691099444,0.2628949381666799,-0.5910139399448568,0.6694425580006012,,0.809929948220661,1.2315081637522478,0.1626801355680273,0.2430545167279584,-0.3116581884366507,0.5196751375349696,
1969-02-01,3.4,35.8,38.4313,26168.33333333333,6.214210526315789,6.121052631578947,6.299473684210526,6.19,1.919778676302208,3.4,28.2,101.198714845094,98.2,1,2,26168.33333333333,0,0,0,0,0,0,0,0,0,0.3562870488361087,0.417277030367145,-0.1674622654155151,0.3221025707865006,0.3482516714072952,0.2818842901243573,-0.2751782184413819,0.1647718310433159,0.3108244241153083,0.3796893590521006,-0.2448977517323918,0.3715340657997288,-0.1174242424242282,0.1060749540863133,-0.6018705763397352,0.5158258794157271,-0.1922623241187755,0.2572380835337929,-0.5911925598871868,0.6698667032581291,0.1502830925419749,0.2412859749065398,-0.3567503818242628,0.58938355636807,0.097583967161449,0.3151891060722862,-0.2709931929245556,0.2874780676051512,0.0130952380952383,0.9852735260770984,-0.2391304347826082,1.0897920604914932,0.0752801120448199,0.1703741545637877,-0.4436682686934125,0.5229555788893725,0.8128650232520102,1.2029580293972366,0.7653908797009283,1.5954676421571077,-0.0069598740283502,0.1592248355878483,-0.3949113996020088,0.3362173393810659,0.5689238375639438,0.8141892683372955,-0.0025575012497701,0.1199344001855156,38.18770465398208,35.76812627112137,3.4477594947639885,28.286821195636524,0.8369438674739168,1.2093690241738426,0.3562870488361087,0.417277030367145,-0.1674622654155151,0.3221025707865006,,0.8786577564837229,1.8293979349662837,0.3482516714072952,0.2818842901243573,-0.2751782184413819,0.1647718310433159,,0.8491985710597479,1.3824275143300484,0.3108244241153083,0.3796893590521006,-0.2448977517323918,0.3715340657997288,,0.8890650588666645,2.392084617069505,-0.1174242424242282,0.1060749540863133,-0.6018705763397352,0.5158258794157271,,0.8843744984735187,2.3887517720232454,-0.1922623241187755,0.2572380835337929,-0.5911925598871868,0.6698667032581291,,0.8080545227998955,1.2069100020344703,0.1502830925419749,0.2412859749065398,-0.3567503818242628,0.58938355636807,
1969-03-01,3.4,36.1,38.7326,26174.666666666668,6.1975,6.0165,6.164,6.3,1.884444973193926,3.4,28.2,101.02268363425,98.2,1,3,26174.666666666668,0,0,0,0,0,0,0,0,0,0.3515555877684878,0.4210077633511092,-0.1674201831962204,0.3042925064166072,0.353147516886558,0.3045066199983242,-0.2610726559302618,0.1690757041054159,0.3119995611932297,0.3986130942888342,-0.2234990570837188,0.3537733966212667,-0.1190909090909081,0.1211090449954,-0.4840604026845549,0.3654346932570407,-0.1798256686743316,0.276063940571818,-0.5906809235665016,0.6737310594366122,0.1566054646169156,0.2559430109752638,-0.3638310690924514,0.5853881486434529,0.1199629333532222,0.2079913229832453,-0.2891299090248027,0.2653852187508557,0.0143150684931508,0.995163304559955,-0.2391304347826082,1.0897920604914937,0.0420000000000019,0.1837200000000014,-0.4999999999999963,0.629501385041547,0.8191530573473129,1.196048974104437,0.7768909234904058,1.684263333710068,-0.0066690063476562,0.1625824368823082,-0.3949113996020088,0.3362173393810659,0.5939508570737364,0.6833783698065402,-0.0004171322355472,0.1198902989081908,38.52933844964654,36.09202829695565,3.4278594678203325,28.37944939535221,0.8550244979645673,1.2966716402973024,0.3515555877684878,0.4210077633511092,-0.1674201831962204,0.3042925064166072,,0.8989226350398322,1.9657598191397647,0.353147516886558,0.3045066199983242,-0.2610726559302618,0.1690757041054159,,0.8736139139626251,1.513964293831393,0.3119995611932297,0.3986130942888342,-0.2234990570837188,0.3537733966212667,,0.8822540912059273,2.466494524606184,-0.1190909090909081,0.1211090449954,-0.4840604026845549,0.3654346932570407,,0.8847006205846104,2.436442641541786,-0.1798256686743316,0.276063940571818,-0.5906809235665016,0.6737310594366122,,0.815264857496768,1.2459173567943411,0.1566054646169156,0.2559430109752638,-0.3638310690924514,0.5853881486434529,
1969-04-01,3.4,36.3,38.5901,26181.0,6.0390476190476186,6.1138095238095245,6.13,6.17,1.9042871288776533,3.4,28.6,100.792073041778,98.2,2,4,26181.0,0,0,0,0,0,0,0,0,0,0.354755775008364,0.4630623422552706,-0.1505036793439954,0.3181202728130962,0.3480067685762997,0.2918296536919138,-0.2667011451967131,0.1680238994934062,0.3226098089558826,0.4306133455779282,-0.229675543235207,0.3410331090631921,0.0038594623369688,0.0889307752314519,-0.562822580645163,0.5223072320499392,-0.1972093802517425,0.310283253807386,-0.5587836543962509,0.6925021541131638,0.1326579670329664,0.2288614990440279,-0.3280582766359149,0.5809572053151768,0.1010827445553905,0.2159902503242377,-0.2966362645813519,0.1986658803835796,0.015435222672065,0.978931259117508,-0.2391304347826082,1.0897920604914932,-0.0207801676995981,0.1448998737249018,-0.5064767616191863,0.6465259289395681,0.8297897418974709,1.2716762664584291,0.7815842852353474,1.7164561665915072,-0.0064014413292183,0.1629765441579232,-0.3949113996020088,0.3362173393810659,0.6149004309886174,0.63992297523465,-0.0003997998270643,0.1198552268791982,38.42877247998876,36.29204756889137,3.444831396872181,28.67844136237053,0.8751428293256744,1.4204349590842515,0.354755775008364,0.4630623422552706,-0.1505036793439954,0.3181202728130962,,0.9019067111615324,2.0980945000498976,0.3480067685762997,0.2918296536919138,-0.2667011451967131,0.1680238994934062,,0.884931311922824,1.650725244467944,0.3226098089558826,0.4306133455779282,-0.229675543235207,0.3410331090631921,,0.8854691413034961,2.5450843280150486,0.0038594623369688,0.0889307752314519,-0.562822580645163,0.5223072320499392,,0.90356665837229,2.5828253150303357,-0.1972093802517425,0.310283253807386,-0.5587836543962509,0.6925021541131638,,0.8436366871133878,1.3784785284432417,0.1326579670329664,0.2288614990440279,-0.3280582766359149,0.5809572053151768,
1969-05-01,3.4,36.4,38.4443,26214.33333333333,6.1138095238095245,6.042380952380952,6.153809523809524,6.32,1.9443845173281031,3.4,28.6,100.512227364257,91.5,2,5,26214.33333333333,0,0,0,0,0,0,0,0,0,0.3520599810166213,0.4582806788727226,-0.1641142313546173,0.3328217673064836,0.3418742887640764,0.2911209765058127,-0.2805796500304559,0.1554529315384989,0.324652436966181,0.4347528914978081,-0.2275886235493116,0.3460335211040642,-0.0126318371351488,0.0827605357958097,-0.4789696541990144,0.3621814801515408,-0.1235764939853429,0.2312993709103822,-0.5580081865349825,0.690657898618936,0.099149660864975,0.2059295392951925,-0.3698228588359306,0.5555133805083876,0.1115881258606828,0.2519794875284181,-0.2719540212608725,0.194219086803529,0.0164674167838727,0.9688670547041784,-0.2391304347826082,1.0897920604914932,-0.0772163566281208,0.1609439067825352,-0.6142857142857124,0.7569387755101936,0.8438955976628308,1.3790055271166373,0.7864492210244797,1.7059764155357668,0.0025673755677849,0.2484076640455781,-0.3281223724224354,0.39732854485261,0.6301275301091784,0.645075803044947,-0.0008900240330114,0.1509170754770508,38.394485328984224,36.44102839607197,3.440523499007371,28.409940561312887,0.877553062063693,1.5227753173423986,0.3520599810166213,0.4582806788727226,-0.1641142313546173,0.3328217673064836,,0.9139309548213852,2.254390568943472,0.3418742887640764,0.2911209765058127,-0.2805796500304559,0.1554529315384989,,0.8907412063807859,1.7759961114232847,0.324652436966181,0.4347528914978081,-0.2275886235493116,0.3460335211040642,,0.8945339486092571,2.6604503004234887,-0.0126318371351488,0.0827605357958097,-0.4789696541990144,0.3621814801515408,,0.9165902058641376,2.7670235943840567,-0.1235764939853429,0.2312993709103822,-0.5580081865349825,0.690657898618936,,0.8397740774139743,1.481729329376715,0.099149660864975,0.2059295392951925,-0.3698228588359306,0.5555133805083876,
1969-06-01,3.5,36.6,38.8198,26247.666666666668,6.880476190476191,6.439047619047619,6.752857142857143,6.57,1.8736479526294871,3.5,28.6,100.228576027395,91.5,2,6,26247.666666666668,0,0,0,0,0,0,0,0,0,0.271341703751431,0.2749555653750133,-0.0705452580467421,0.1684079451775403,0.2871100431735472,0.2573529828373304,-0.2942379156973,0.1562955112892897,0.2647119161525043,0.3489391769270276,-0.1890388821075816,0.2420978326125371,-0.0313588850174218,0.0898062377836312,-0.5036409290646578,0.4011236818015424,-0.1666008968552398,0.2173056780176175,-0.5115100797935547,0.5399130269480796,0.1193065117095166,0.2031856289307344,-0.3413857615154371,0.5389572036182185,0.0212128703571088,0.2270423734796206,-0.255355702507799,0.2727546106198115,0.0226896836882367,0.908454379037371,-0.2342563383572843,1.0823917400222922,-0.0681818181818177,0.1224173553718975,-0.6142857142857123,0.7569387755101935,0.8723785844893158,1.5429556987600563,0.782820571440223,1.7040770693718947,-0.0016650246305418,0.2486735860360205,-0.4262731019811195,0.5302449964546373,0.6347950654720814,0.6472552052484666,-0.001837509164965,0.1509392654699177,38.95910142170228,36.58666349190834,3.466386848113783,28.460434743471943,0.8163253438025722,1.4407958755902104,0.271341703751431,0.2749555653750133,-0.0705452580467421,0.1684079451775403,,0.894415799215306,2.319811175267945,0.2871100431735472,0.2573529828373304,-0.2942379156973,0.1562955112892897,,0.852128514050446,1.7681048708313225,0.2647119161525043,0.3489391769270276,-0.1890388821075816,0.2420978326125371,,0.8967100493783254,2.768497337928285,-0.0313588850174218,0.0898062377836312,-0.5036409290646578,0.4011236818015424,,0.909604243319746,2.89255748119255,-0.1666008968552398,0.2173056780176175,-0.5115100797935547,0.5399130269480796,,0.8278917071458023,1.5345351364086102,0.1193065117095166,0.2031856289307344,-0.3413857615154371,0.5389572036182185,
1969-07-01,3.5,36.8,39.0248,26281.0,7.187142857142858,7.00047619047619,7.244761904761904,6.72,1.8108067502666605,3.5,28.9,99.97712316321171,91.5,3,7,26281.0,0,0,0,0,0,0,0,0,0,0.3346211671212303,0.3337455790512756,-0.1909877793388245,0.1318357268975009,0.3360724140316337,0.2920341563015273,-0.2611581022490769,0.1382133379013461,0.3419614475962948,0.4173524085756208,-0.219303298629769,0.2455924428498399,0.0090590298071296,0.1072348223785324,-0.5067693744164363,0.4065923210242774,-0.1573134051090284,0.2116660437697953,-0.5361092537992943,0.558896706620797,0.1416338331225525,0.1969570342816522,-0.347615217962186,0.5493152503677349,0.1488307883250406,0.2924439666645087,-0.2745574944304111,0.2851531078034436,0.0274995183972262,0.9102846235283936,-0.2499999999999996,1.0559895833333337,-0.090958937492384,0.0782666534520758,-0.5466733674858952,0.4453968921093491,0.9010783056392754,1.7428467744287532,0.7719729406656923,1.721960305769114,-0.0016056094356631,0.2510366750351225,-0.4262731019811195,0.5302449964546373,0.63904287573769,0.6544081486261157,-0.0017695118042499,0.1509129894908771,39.27842170124731,36.78304854457587,3.475415289463634,28.732798721281068,0.8220394930597392,1.438412553217254,0.3346211671212303,0.3337455790512756,-0.1909877793388245,0.1318357268975009,,0.8656512401481096,2.244257853585641,0.3360724140316337,0.2920341563015273,-0.2611581022490769,0.1382133379013461,,0.8346155671489182,1.714814586651468,0.3419614475962948,0.4173524085756208,-0.219303298629769,0.2455924428498399,,0.8992726824457593,2.873049773754828,0.0090590298071296,0.1072348223785324,-0.5067693744164363,0.4065923210242774,,0.9105385183256048,3.0026442600462437,-0.1573134051090284,0.2116660437697953,-0.5361092537992943,0.558896706620797,,0.8338681917358955,1.6060836390149988,0.1416338331225525,0.1969570342816522,-0.347615217962186,0.5493152503677349,
1969-08-01,3.5,36.9,39.1145,26212.666666666668,7.275238095238096,6.9819047619047625,7.193809523809524,6.69,1.8037182194127168,3.5,28.9,99.76734275091673,86.4,3,8,26212.666666666668,0,0,0,0,0,0,0,0,0,0.3344349338450093,0.3335866205785344,-0.142338179511874,0.1395731924887546,0.3079782885115906,0.2641723570296915,-0.2548006733303245,0.1370888583247388,0.3135343779324661,0.3833513181165418,-0.1653273196147047,0.203398240083439,-0.0073170731707306,0.0944841033776128,-0.4805322563943273,0.3711104142245743,-0.1587795770371606,0.2151518169316342,-0.5269572188712441,0.5526671971081247,0.127129815965234,0.2128393238561679,-0.3169942947784109,0.5282950266271549,0.16611142361574,0.2939543165114603,-0.2509363096961221,0.3044339048611715,0.027935222672065,0.9056213017751488,-0.2499999999999996,1.0559895833333337,-0.1258537962178936,0.0953958619274379,-0.5909090909090898,0.4750774793388385,0.9215596553275116,1.9370869376999555,0.7768422537007815,1.8122498442722044,-0.0042028988276415,0.254131938054947,-0.3935257130866854,0.5947200039384156,0.5694036528011177,0.5510885812353888,0.0014306731275897,0.1933318593349627,39.19773618973432,36.92731487482144,3.4937154416065206,28.808231209985017,0.8457297698669494,1.5501891455904635,0.3344349338450093,0.3335866205785344,-0.142338179511874,0.1395731924887546,,0.8872703653234209,2.321758029006613,0.3079782885115906,0.2641723570296915,-0.2548006733303245,0.1370888583247388,,0.8642370810516373,1.8295724666815785,0.3135343779324661,0.3833513181165418,-0.1653273196147047,0.203398240083439,,0.9064039408866996,3.0022768936979,-0.0073170731707306,0.0944841033776128,-0.4805322563943273,0.3711104142245743,,0.915341653753031,3.1222062198675533,-0.1587795770371606,0.2151518169316342,-0.5269572188712441,0.5526671971081247,,0.856044194224919,1.748800510131462,0.127129815965234,0.2128393238561679,-0.3169942947784109,0.5282950266271549,
1969-09-01,3.7,37.1,39.1057,26144.33333333333,7.351904761904761,7.089999999999999,7.318095238095238,7.16,1.809973215811004,3.7,29.1,99.57605701679672,86.4,3,9,26144.33333333333,0,0,0,0,0,0,0,0,0,0.3345157523790951,0.3360168909889111,-0.1398416644032301,0.1386618245971558,0.3061751438197213,0.2624075236356666,-0.2826531945608936,0.1511666898104414,0.3106996271221276,0.3761198111652413,-0.1965565992273348,0.2035391741530043,-0.0258227435646782,0.1316563624982103,-0.502979515828678,0.4238838085924659,-0.149621592704796,0.1989472732965099,-0.5216472111789474,0.5424806869498485,0.0466039849476866,0.2058669956344138,-0.3269802569815189,0.5832127722208447,0.1654077400417741,0.2982983520324632,-0.2377285468600802,0.2954594024121426,0.0311444787700267,0.6349622249439538,-0.2314481576692368,0.9077507050868312,-0.1401288309596893,0.1459171747854675,-0.6313981615868394,0.5948750482447075,0.9316568276020952,2.098950395833014,0.7872905093509835,1.8993578830173208,-0.0113127778436316,0.2584699893776347,-0.4371422093748228,0.7341850320485763,0.6347225765290988,0.6197053748902404,-0.0016169689356792,0.1932557768403556,39.40015534679674,37.12850360680016,3.7340674292410863,29.03135509479755,0.8638541027946047,1.7114630624688305,0.3345157523790951,0.3360168909889111,-0.1398416644032301,0.1386618245971558,,0.8960770865464975,2.436195080243274,0.3061751438197213,0.2624075236356666,-0.2826531945608936,0.1511666898104414,,0.8752264694789326,1.97327169567802,0.3106996271221276,0.3761198111652413,-0.1965565992273348,0.2035391741530043,,0.9081782444267514,3.120660634295994,-0.0258227435646782,0.1316563624982103,-0.502979515828678,0.4238838085924659,,0.922007852468995,3.2614392811112385,-0.149621592704796,0.1989472732965099,-0.5216472111789474,0.5424806869498485,,0.8256578521775467,1.7638724413838347,0.0466039849476866,0.2058669956344138,-0.3269802569815189,0.5832127722208447,
1969-10-01,3.7,37.3,39.1171,26076.0,7.206818181818182,6.998636363636364,7.286363636363637,7.1,1.8305656268689128,3.7,29.5,99.3680973878311,86.4,4,10,26076.0,0,0,0,0,0,0,0,0,0,0.3293833573063038,0.379053073395135,-0.1349027460992854,0.1355585550592473,0.3000046333737342,0.2927737274271024,-0.2871170423882769,0.1559675990160244,0.3075074956850577,0.4012192873997457,-0.2043787703418676,0.2046218352715523,0.0076093380614662,0.132057186658187,-0.5055797733217117,0.4291204852657676,-0.1346038065744605,0.1713408688570497,-0.5219872248077029,0.5439713859385236,-0.0236850788967595,0.2220295570951151,-0.4367797377343891,0.6638006469119062,0.1657440322610842,0.3298584828964144,-0.2338085314871003,0.2984627827365567,0.0334074973031285,0.6361628531989061,-0.2857142857142854,0.761798469387755,-0.0223533353186401,0.0835263329715877,-0.5684176111595465,0.4400569359655856,0.933230472695646,2.2228508736332557,0.7830738391769122,1.8598618170180452,-0.0109448028003372,0.2593243373333776,-0.4371422093748228,0.7341850320485763,0.6814520825715846,0.7202875713421351,-0.0015631014328178,0.1932373751445863,39.40155249047369,37.30807986720019,3.5518863300861243,29.43456713184959,0.8878800569954274,1.924152555950282,0.3293833573063038,0.379053073395135,-0.1349027460992854,0.1355585550592473,,0.9124137070581264,2.6136000217630118,0.3000046333737342,0.2927737274271024,-0.2871170423882769,0.1559675990160244,,0.8918976098165792,2.1586685650919755,0.3075074956850577,0.4012192873997457,-0.2043787703418676,0.2046218352715523,,0.9102024900063508,3.2322170995776527,0.0076093380614662,0.132057186658187,-0.5055797733217117,0.4291204852657676,,0.9268075875529236,3.405968110175292,-0.1346038065744605,0.1713408688570497,-0.5219872248077029,0.5439713859385236,,0.8562139354005779,1.9150723045786264,-0.0236850788967595,0.2220295570951151,-0.4367797377343891,0.6638006469119062,
